neighbourhood_cleansed,Entire home/apt,Hotel room,Private room,Shared room
Ferreries,34357.28,,494849.59,
Sant Lluís,55381.41,67334.0,11266.06,
Es Mercadal,25515.39,71501.0,3556.88,
Es Migjorn Gran,58396.17,,10990.4,
Alaior,31149.84,9538.0,4894.83,20325.0
Ciutadella de Menorca,25294.35,13603.21,24218.74,
Es Castell,21660.71,,23547.59,
Mahón,30489.6,1244.0,9544.24,
